Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,792,Turkey,,381,Italy,,TOTAL,All Commodities,,,,0.0,1182927605,0
HS,2022,202203,Mar-22,0,0,2,Exports,792,Turkey,,381,Italy,,TOTAL,All Commodities,,,,0.0,1281422605,0
HS,2022,202203,Mar-22,0,0,1,Imports,804,Ukraine,,381,Italy,,TOTAL,All Commodities,,,,0.0,46479644,0
HS,2022,202203,Mar-22,0,0,2,Exports,804,Ukraine,,381,Italy,,TOTAL,All Commodities,,,,0.0,62143443,0
HS,2022,202203,Mar-22,0,0,1,Imports,807,TFYR of Macedonia,,381,Italy,,TOTAL,All Commodities,,,,0.0,45562447,0
HS,2022,202203,Mar-22,0,0,2,Exports,807,TFYR of Macedonia,,381,Italy,,TOTAL,All Commodities,,,,0.0,27633362,0
HS,2022,202203,Mar-22,0,0,1,Imports,818,Egypt,,381,Italy,,TOTAL,All Commodities,,,,0.0,166602675,0
HS,2022,202203,Mar-22,0,0,2,Exports,818,Egypt,,381,Italy,,TOTAL,All Commodities,,,,0.0,369353579,0
HS,2022,202203,Mar-22,0,0,1,Imports,826,United Kingdom,,381,Italy,,TOTAL,All Commodities,,,,0.0,3299010298,0
HS,2022,202203,Mar-22,0,0,2,Exports,826,United Kingdom,,381,Italy,,TOTAL,All Commodities,,,,0.0,1218612297,0
HS,2022,202203,Mar-22,0,0,1,Imports,842,United States of America,,381,Italy,,TOTAL,All Commodities,,,,0.0,5999308601,0
HS,2022,202203,Mar-22,0,0,2,Exports,842,United States of America,,381,Italy,,TOTAL,All Commodities,,,,0.0,2382740924,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,842,United States of America,,381,Italy,,TOTAL,All Commodities,,,,0.0,281665124,0
HS,2022,202203,Mar-22,0,0,1,Imports,854,Burkina Faso,,381,Italy,,TOTAL,All Commodities,,,,0.0,4045351,0
HS,2022,202203,Mar-22,0,0,2,Exports,854,Burkina Faso,,381,Italy,,TOTAL,All Commodities,,,,0.0,192780,0
HS,2022,202203,Mar-22,0,0,1,Imports,860,Uzbekistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,31262284,0
HS,2022,202203,Mar-22,0,0,2,Exports,860,Uzbekistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,5098562,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,860,Uzbekistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,15250,0
