Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,308,Grenada,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,431096,0
HS,2022,202203,Mar-22,0,0,2,Exports,308,Grenada,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,27483,0
HS,2022,202203,Mar-22,0,0,1,Imports,320,Guatemala,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,10156594,0
HS,2022,202203,Mar-22,0,0,2,Exports,320,Guatemala,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,85277209,0
HS,2022,202203,Mar-22,0,0,1,Imports,328,Guyana,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,4529204,0
HS,2022,202203,Mar-22,0,0,2,Exports,328,Guyana,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1716309,0
HS,2022,202203,Mar-22,0,0,1,Imports,344,"China, Hong Kong SAR",,528,Netherlands,,TOTAL,All Commodities,,,,0.0,147079181,0
HS,2022,202203,Mar-22,0,0,2,Exports,344,"China, Hong Kong SAR",,528,Netherlands,,TOTAL,All Commodities,,,,0.0,727211726,0
HS,2022,202203,Mar-22,0,0,1,Imports,348,Hungary,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,736105938,0
HS,2022,202203,Mar-22,0,0,2,Exports,348,Hungary,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,495910789,0
HS,2022,202203,Mar-22,0,0,1,Imports,352,Iceland,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,50423592,0
HS,2022,202203,Mar-22,0,0,2,Exports,352,Iceland,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,221304479,0
HS,2022,202203,Mar-22,0,0,1,Imports,360,Indonesia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,78533153,0
HS,2022,202203,Mar-22,0,0,2,Exports,360,Indonesia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,477011236,0
HS,2022,202203,Mar-22,0,0,1,Imports,376,Israel,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,139160000,0
HS,2022,202203,Mar-22,0,0,2,Exports,376,Israel,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,193494000,0
HS,2022,202203,Mar-22,0,0,1,Imports,381,Italy,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,3586461241,0
HS,2022,202203,Mar-22,0,0,2,Exports,381,Italy,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1813618620,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,381,Italy,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,64331884,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,381,Italy,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,2413051,0
HS,2022,202203,Mar-22,0,0,1,Imports,392,Japan,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,300969660,0
HS,2022,202203,Mar-22,0,0,2,Exports,392,Japan,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1247606666,0
HS,2022,202203,Mar-22,0,0,1,Imports,417,Kyrgyzstan,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1817816,0
HS,2022,202203,Mar-22,0,0,2,Exports,417,Kyrgyzstan,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1146716,0
HS,2022,202203,Mar-22,0,0,1,Imports,428,Latvia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,89235053,0
HS,2022,202203,Mar-22,0,0,2,Exports,428,Latvia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,68563314,0
HS,2022,202203,Mar-22,0,0,1,Imports,440,Lithuania,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,226209288,0
HS,2022,202203,Mar-22,0,0,2,Exports,440,Lithuania,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,213794427,0
HS,2022,202203,Mar-22,0,0,1,Imports,442,Luxembourg,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,128002612,0
HS,2022,202203,Mar-22,0,0,2,Exports,442,Luxembourg,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,105237348,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,442,Luxembourg,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,318403,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,442,Luxembourg,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,144550,0
HS,2022,202203,Mar-22,0,0,1,Imports,446,"China, Macao SAR",,528,Netherlands,,TOTAL,All Commodities,,,,0.0,4885300,0
HS,2022,202203,Mar-22,0,0,2,Exports,446,"China, Macao SAR",,528,Netherlands,,TOTAL,All Commodities,,,,0.0,219261,0
HS,2022,202203,Mar-22,0,0,1,Imports,480,Mauritius,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,3117167,0
HS,2022,202203,Mar-22,0,0,2,Exports,480,Mauritius,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,5408323,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,480,Mauritius,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,83958,0
HS,2022,202203,Mar-22,0,0,1,Imports,484,Mexico,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,207437924,0
HS,2022,202203,Mar-22,0,0,2,Exports,484,Mexico,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,181008518,0
HS,2022,202203,Mar-22,0,0,1,Imports,498,Rep. of Moldova,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,10101166,0
HS,2022,202203,Mar-22,0,0,2,Exports,498,Rep. of Moldova,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,6371593,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,498,Rep. of Moldova,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,4846670,0
HS,2022,202203,Mar-22,0,0,1,Imports,516,Namibia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1996523,0
HS,2022,202203,Mar-22,0,0,2,Exports,516,Namibia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,4799466,0
HS,2022,202203,Mar-22,0,0,1,Imports,554,New Zealand,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,46213882,0
HS,2022,202203,Mar-22,0,0,2,Exports,554,New Zealand,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,69543607,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,554,New Zealand,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,2216435,0
HS,2022,202203,Mar-22,0,0,1,Imports,566,Nigeria,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,246892323,0
HS,2022,202203,Mar-22,0,0,2,Exports,566,Nigeria,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,671107291,0
HS,2022,202203,Mar-22,0,0,1,Imports,579,Norway,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,339100010,0
